# CARAS,CIUDAD,MUNICIPIO,CLAVE,VISTA,DIRECCION,TIPO,BASE,ALTURA,LONGITUD ,LATITUD,TARIFA PUBLICO, IMPRESION, INSTALACION, PROVEEDOR, TELÉFONO PROVEEDOR ,
,TEOPÍSCA,TEOPÍSCA,MOR-21,N,"CARR. SAN CRISTOBAL KM 114 S/N, SAN SEBASTIÁN",ESPECTACULAR,6.5,4,"-92,487,345",16.560615,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837654,
,TEOPÍSCA,TEOPÍSCA,MOR-22,C,"CARR. SAN CRISTOBAL KM 114 S/N, SAN SEBASTIÁN",ESPECTACULAR,6.5,4,"-92,487,345",16.560615,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837655,
,VILLAFLORES,VILLAFLORES,MOR-23,N,BLVD LIBRAMIENTO NORTE S/N SANTA CATARINA,ESPECTACULAR,7,3,"-93,272,757",16.243418,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837656,
,VILLAFLORES,VILLAFLORES,MOR-24,C,BLVD LIBRAMIENTO NORTE S/N SANTA CATARINA,ESPECTACULAR,7,3,"-93,272,757",16.243418,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837657,
,PARRÁL,PARRÁL,MOR-25,N,AVENIDA CENTRAL OTE. 403 ESQ. 3RA. OTE,ESPECTACULAR,7,3,"-9,300,205",16.365476,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837658,
,PARRÁL,PARRÁL,MOR-26,C,AVENIDA CENTRAL OTE. 403 ESQ. 3RA. OTE,ESPECTACULAR,7,3,"-93,002,439",16.365796,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837659,
,TAPALAPA,TAPALAPA,MOR-27,N,1RA. PONIENTE S/N SAN JUAN,ESPECTACULAR,7,3,"-93,105,226",17.190894,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837660,
,TAPALAPA,TAPALAPA,MOR-28,C,1RA. PONIENTE S/N SAN JUAN,ESPECTACULAR,7,3,"-93,105,036",17.190933,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837661,
,PICHUCALCO,PICHUCALCO,MOR-29,N,"CALLE ZARAGOZA 49, CENTRO",ESPECTACULAR,7,3,"-93,115,455",17.514199,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837662,
,PICHUCALCO,PICHUCALCO,MOR-30,C,"CALLE ZARAGOZA 49, CENTRO",ESPECTACULAR,7,3,"-93,115,635",17.513947,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837663,
,AMATÁN,AMATÁN,MOR-31,N,CALLE CUAHUTEMOC S/N BARRIO DEL SANTUARIO,ESPECTACULAR,7,3,"-92,814,768",17.375889,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837664,
,AMATÁN,AMATÁN,MOR-32,C,CALLE CUAHUTEMOC S/N BARRIO DEL SANTUARIO,ESPECTACULAR,7,3,"-92,814,448",17.376012,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837665,
,TONALÁ,TONALÁ,MOR-33,N,AV. RAYON S/N LAS ANIMAS,ESPECTACULAR,7,3,"-93,757,756",16.096334,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837666,
,TONALÁ,TONALÁ,MOR-34,C,AV. RAYON S/N LAS ANIMAS,ESPECTACULAR,7,3,"-93,757,756",16.096334,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837667,
,ARRIAGA,ARRIAGA,MOR-35,N,BLVD. FRANCISCO SARABIA 719 BUENOS AIRES,ESPECTACULAR,7,3,"-93,889,479",16.238356,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837668,
,ARRIAGA,ARRIAGA,MOR-36,C,BLVD. FRANCISCO SARABIA 719 BUENOS AIRES,ESPECTACULAR,7,3,"-93,889,232",16.238671,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837669,
,MAPASTEPEC,MAPASTEPEC,MOR-37,N,CARRETERA COSTERA 29A ,ESPECTACULAR,7,3,"-92,887,894",15.456306,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837670,
,MAPASTEPEC,MAPASTEPEC,MOR-38,C,CARRETERA COSTERA 29A ,ESPECTACULAR,7,3,"-92,888,466",15.456375,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837671,
,TAPACHULA,TAPACHULA,MOR-39,N,AV 13 SUR 308,ESPECTACULAR,7,3,"-92,262,639",14.888972,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837672,
,TAPACHULA,TAPACHULA,MOR-40,C,AV 13 SUR 309,ESPECTACULAR,7,3,"-92,262,639",14.888972,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837673,
,TAPACHULA,TAPACHULA,MOR-41,N,7A SUR S/N,ESPECTACULAR,7,3,"-92,269,672",14.889543,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837674,
,TAPACHULA,TAPACHULA,MOR-42,C,7A SUR S/N,ESPECTACULAR,7,3,"-92,269,672",14.889543,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837675,
,TAPACHULA,TAPACHULA,MOR-43,N,CALLE 28 ORIENTE # 122,ESPECTACULAR,7,3,"-92,263,561",14.889539,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837676,
,TAPACHULA,TAPACHULA,MOR-44,C,CALLE 28 ORIENTE # 123,ESPECTACULAR,7,3,"-92,263,561",14.889539,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837677,
,OCOSINGO,OCOSINGO,MOR-45,N,"CARR. PALENQUE-OCOSINGO KM 86  CENTRAL PTE SUR 158, SAN SEBASTIAN",ESPECTACULAR,7,3,"-92,098,522",16.907541,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837678,
,OCOSINGO,OCOSINGO,MOR-46,C,"CARR. PALENQUE-OCOSINGO KM 86  CENTRAL PTE SUR 158, SAN SEBASTIAN",ESPECTACULAR,7,3,"-92,098,546",16.907858,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837679,
,OCOSINGO,OCOSINGO,MOR-47,N,"CARR. PTE. SUR #254 ENTRADA A OCOSINGO, GUADALUPE",ESPECTACULAR,7,3,"-92,097,031",16.902113,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837680,
,OCOSINGO,OCOSINGO,MOR-48,C,"CARR. PTE. SUR #254 ENTRADA A OCOSINGO, GUADALUPE",ESPECTACULAR,7,3,"-92,096,971",16.901716,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837681,
,PALENQUE,PALENQUE,MOR-49,N, PERIFERICO SUR S/N,ESPECTACULAR,7,3,"-91,987,252",17.50525,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837682,
,PALENQUE,PALENQUE,MOR-50,C, PERIFERICO SUR S/N,ESPECTACULAR,7,3,"-91,987,585",17.505373,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837683,
,YAJALÓN,YAJALÓN,MOR-51,N,CARR. TUXTLA GTZ- YAJALON 10 Km 327.5,ESPECTACULAR,7,3,"-92,326,967",17.165,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837684,
,COMITÁN DE DOMINGUEZ,COMITÁN DE DOMINGUEZ,MOR-52,N,"6TA SUR OTE. MANZ 28 LOT. 1 A, EL CERRITO",ESPECTACULAR,7,3,"-92,117,814",16.253906,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837685,
,COMITÁN DE DOMINGUEZ,COMITÁN DE DOMINGUEZ,MOR-53,C,"6TA SUR OTE. MANZ 28 LOT. 1 A, EL CERRITO",ESPECTACULAR,7,3,"-92,117,814",16.253906,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837686,
,COMITÁN DE DOMINGUEZ,COMITÁN DE DOMINGUEZ,MOR-54,N,"CARR. COMITAN- MARGARITAS KM 21, LOS DESAMPARADOS",ESPECTACULAR,7,3,"-92,116,957",16.255432,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837687,
,COMITÁN DE DOMINGUEZ,COMITÁN DE DOMINGUEZ,MOR-55,C,"CARR. COMITAN- MARGARITAS KM 21, LOS DESAMPARADOS",ESPECTACULAR,7,3,"-92,116,957",16.255432,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837688,
,COMITÁN DE DOMINGUEZ,COMITÁN DE DOMINGUEZ,MOR-56,N,CARR. COMITAN- ALTAMIRANO,ESPECTACULAR,7,3,"-92,129,218",16.268296,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837689,
,COMITÁN DE DOMINGUEZ,COMITÁN DE DOMINGUEZ,MOR-57,N,"CARR. TEOPISCA COMITAN KM 163, NUEVA DALIA",ESPECTACULAR,7,3,"-92,186,475",16.307012,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837690,
,COMITÁN DE DOMINGUEZ,COMITÁN DE DOMINGUEZ,MOR-58,N,BLVD. NTE. BELISARIO DOMÍNGUEZ 32,ESPECTACULAR,7,3,"-92,144",16.254361,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837691,
,COMITÁN DE DOMINGUEZ,COMITÁN DE DOMINGUEZ,MOR-59,C,BLVD. NTE. BELISARIO DOMÍNGUEZ 33,ESPECTACULAR,7,3,"-92,144",16.254361,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837692,
,SIMOJOVEL,SIMOJOVEL,MOR-60,N,BLVD ABSALON CASTELLANOS S/N,ESPECTACULAR,7,3,"-92,704,417",17.137111,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837693,
,SIMOJOVEL,SIMOJOVEL,MOR-61,C,BLVD ABSALON CASTELLANOS S/N,ESPECTACULAR,7,3,"-92,704,417",17.137111,"$14.500,00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837694,
,HUIXTLA,HUIXTLA,MOR-62,N,NEGRETE ORIENTE NO. 16,ESPECTACULAR,7,3,"-92,461,121",15.141847,"$17,500.00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837695,
,HUIXTLA,HUIXTLA,MOR-63,C,NEGRETE ORIENTE NO. 17,ESPECTACULAR,7,3,"-92,461,121",15.141847,"$17,500.00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837696,
,COPOYA,COPOYA,MOR-64,N,1ERA SUR ORIENTE S/N ENTRADA PRINCIPAL,ESPECTACULAR,7,3,"-9,311,908",16.711635,"$17,500.00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837697,
,COPOYA,COPOYA,MOR-65,C,1ERA SUR ORIENTE S/N ENTRADA PRINCIPAL,ESPECTACULAR,7,3,"-9,311,908",16.711635,"$17,500.00",Sin servicio,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837698,
,TUXTLA GUTIÉRREZ,TUXTLA GUTIÉRREZ,T1,N,BLVD. BELISARIO DOMINGUEZ 1964 ,ESPECTACULAR,12.4,4,"-93,133,691",16.754477,"$17,500.01",$0,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837699,
,VILLAHERMOSA,CENTRO,V1,N,AV. PASEO TABASCO ESQ. RUÍZ CORTINES,ESPECTACULAR,6.4,4,"-92,940,169",17.99717,"$17,500.02",$0,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837700,
,VILLAHERMOSA,CENTRO,V2,N,PERIF. CARLOS PELLICER C. ESQ. AV. MEXICO,ESPECTACULAR,6.4,4,"-92,948,408",17.968401,"$17,500.03",$0,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837701,
,MERIDA,MERIDA,M1,N," C. 19 Diag., Hacienda Sodzil Nte., 97115 Mérida, Yuc.",ESPECTACULAR,5.12,10.24,"-92,948,408",17.968401,"$17,500.04",$0,"$3,500 Por cambio de lona",Mente sin Fronteras,9933837701,
,Puebla,Huejotzingo,NPUE 079,Vista Natural,"Carr. Fed. Pue-Méx (Pte 1) San Cistobal
Tepontla HACIA Huejotzingo",Estructura,11.00mts,2.75 mts,"-98,324,812",19.078197,,,,Publiland,,
,Puebla,Huejotzingo,NPUE 080,Vista Natural,Carr. Fed. Pue-Méx (Pte 1) San Cristobal Tepontla HACIA Huejotzingo,Estructura,11.00mts,2.75 mts,-98.324795,19.078165,,,,Publiland,,
,Puebla,Huejotzingo,NPUE 081,Vista Natural,"Carr. Fed. Pue-Méx (Pte 1) San Cistobal
Tepontla HACIA Puebla",Estructura,11.00mts,2.75 mts,-98.324812,19.078197,,,,Publiland,,
,Puebla,Huejotzingo,NPUE 082,Vista Cruzada,"Carr. Fed. Pue-Méx (Pte 1) San Cistobal
Tepontla HACIA Puebla
",Estructura,11.00mts,2.75 mts,-98.324928,19.078336,,,,Publiland,,
,Puebla,Huejotzingo,NPUE 083,Vista Natural,"Carr. Federal Puebla-México Frente Gasolinería San Pedro Cholula. HACIA Huejotzingo
",Estructura,11.00mts,2.75 mts,-98.328474,19.081985,,,,Publiland,,
,Puebla,Huejotzingo,NPUE 084,Vista Cruzada,"Carr. Federal Puebla-México Frente Gasolinería San Pedro Cholula. HACIA Huejotzingo
",Estructura,11.00mts,2.75 mts,-98.328527,19.081898,,,,Publiland,,
,Puebla,San Pedro Cholula,NPUE 085,Vista Natural,Carr. Federal Puebla-México Frente Gasolinería San Pedro Cholula. HACIA Puebla,Estructura,11.00mts,2.75 mts,-98.32861,19.082012,,,,Publiland,,
,Puebla,San Pedro Cholula,NPUE 086,Vista Cruzada,Carr. Federal Puebla-México Frente Gasolinería San Pedro Cholula. HACIA Puebla,Estructura,11.00mts,2.75 mts,-98.328524,19.082068,,,,Publiland,,
,Puebla,Huejotzingo,NPUE 087,Vista Natural,"Carr. Federal Puebla-México (Puente 3)
HACIA Huejotzingo",Estructura,11.00mts,2.75 mts,-98.34302,19.097973,,,,Publiland,,
,Puebla,Huejotzingo,NPUE 088,Vista Cruzada,"Carr. Federal Puebla-México (Puente 3)
HACIA Huejotzingo",Estructura,11.00mts,2.75 mts," -98.343113
",19.097904,,,,Publiland,,
,Puebla,San Pedro Cholula,NPUE 089,Vista Natural,"Carr. Federal Puebla-México (Puente 3)
HACIA Puebla",Estructura,11.00mts,2.75 mts,-98.343191,19.097999,,,,Publiland,,
,Puebla,San Pedro Cholula,NPUE 090,Vista Cruzada,"Carr. Federal Puebla-México (Puente 3)
HACIA Puebla",Estructura,20.85mts,3.05 mts," -98.343108
",9.098074,,,,Publiland,,
,Puebla,Puebla,NPUE 094,Vista Natural,Blvd. Atlixco y 31 РТЕ HACIA Triangulo,Estructura,12.45mts,3.05 mts,-98.234119,19.046852,,,,Publiland,,
,Puebla,Puebla,NPUE 095,Vista Natural,Blvd. Atlixco y 31 РТЕ HACIA Triangulo,Vehicular,12.45mts,3.05 mts,-98.234008,19.046772,,,,Publiland,,
,Puebla,Puebla,NPUE 097,Vista Natural,Blvd. Atlixco y 31 РТЕ HACIA Av. Juárez,Vehicular,12.45mts,3.05 mts,-98.234159,19.046441,,,,Publiland,,
,Puebla,Puebla,NPUE 098,Vista Central,Blvd. Atlixco y 31 РТЕ HACIA Av. Juárez,Vehicular,12.45mts,3.05 mts,-98.234229,19.046462,,,,Publiland,,
,Puebla,Puebla,NPUE 099,Vista Cruzada,Blvd. Atlixco y 31 РТЕ HACIA Av. Juárez,Vehicular,12.45mts,3.05 mts,-98.234305,19.046517,,,,Publiland,,
,Puebla,Puebla,ESP 001,Vista Natural,"31 Poniente No. 3108
HACIA Blvd. Atlixсo",Estructura,8.2 mts,6.2 mts,-98.228693,19.044582,,,,Publiland,,
,Puebla,Puebla,ESP 002,Vista Cruzada,31 Poniente No. 3108 HACIA 11 Sur,Estructura,8.2 mts,6.2 mts,-98.228836,19.044663,,,,Publiland,,
